Link,Name,Restaurant ID,Rating,No. of Votes,Address,Cuisine,Cost for Two
https://www.zomato.com/kolkata/cafe-spilled-beans-1-garia,Cafe Spilled Beans Kolkata,18679150,3.8,252,"2, Garia Station Road, Near Kavi Nazrul Metro, Garia, Kolkata","Fast Food, Beverages",₹250 
https://www.zomato.com/kolkata/the-sugarr-spice-hazra,The Sugarr & Spice Kolkata,25170,2.8,17,"1/A, Hazra Road, Hazra, Kolkata","Bakery, Fast Food",₹200 
https://www.zomato.com/kolkata/bhoj-baji-dum-dum,Bhoj Baji Kolkata,19108986,NEW,0,"51/73, Harakali Colony, Near Indira Maidan, Dum Dum, Kolkata","Chinese, North Indian, Fast Food",₹400 
https://www.zomato.com/kolkata/chicken-@-mirch-masala-chandni-chowk,Chicken @ Mirch Masala Kolkata,18386795,3.5,97,"37, Malanga Lane, Near Inox Hind Cinema, Chandni Chowk, Kolkata","Fast Food, American",₹300 
https://www.zomato.com/kolkata/papa-bison-sector-5-salt-lake,Papa Bison Kolkata,19056944,-,0,"AP Block, Beside Kings Crown Hotel, Salt Lake Bypass, Sector 5, Salt Lake, Kolkata","American, Burger, Hot dogs",₹250 
https://www.zomato.com/kolkata/lamas-kitchen-new-town,Lama's Kitchen Kolkata,19080552,NEW,0,"Behind CLC Gate, Shapoorji Pallonji, Patharghata, Rajarhat, New Town, Kolkata","Chinese, Tibetan",₹250 
https://www.zomato.com/kolkata/vadilal-scoop-shop-bara-bazar,Vadilal Scoop Shop Kolkata,18866656,-,0,"2, Jogendra Kaviraj Row, Near Kalakar Street, Post office, Bara Bazar, Kolkata","Ice Cream, Desserts",₹200 
https://www.zomato.com/kolkata/rahul-restaurant-kona-exp-way-howrah,Rahul Restaurant Howrah,22506,3.3,24,"25, Brojonath Lahiri Lane, Baksara, Kona Exp Way, Howrah Kolkata, Kona Exp Way","North Indian, Chinese, Rolls, Mughlai",₹450 
https://www.zomato.com/kolkata/aminia-2-serampore,Aminia Kolkata,18896202,4.1,750,"212, GT Road, Mahesh Srerampore, Opposite Big Bazaar, Serampore, Kolkata","Biryani, Mughlai, North Indian, Rolls, Kebab",₹600 
https://www.zomato.com/kolkata/ma-uma-hygienic-food-kasba,Ma Uma Hygienic Food Kolkata,18769689,-,0,"Opposite Anandpur Bus Stand, Kasba, Kolkata","North Indian, Chinese, Bengali",₹300 
https://www.zomato.com/kolkata/cream-bell-new-town,Cream Bell Kolkata,18797107,-,0,"Street 145, Near Panitanki, New Town, Kolkata",Ice Cream,₹200 
https://www.zomato.com/kolkata/the-rouge-hindustan-park,The Rouge Kolkata,18964937,3.7,18,"66/2C, Purna Das Raod, Hindustan Park, Kolkata","Bakery, Desserts",₹400 
https://www.zomato.com/kolkata/hidden-dragon-kankurgachi,Hidden Dragon Kolkata,18213992,2.9,9,"4th Floor, Pantaloons, 33/1A, Upendra Chandra Banerjee Road, Kankurgachi, Kolkata","Chinese, Momos",₹750 
https://www.zomato.com/kolkata/szafran-kalikapur,Szafran Kolkata,21833,2.5,100,"12/2, Kalikapur Road, Near Avishar Shopping Mall, Kalikapur, Kolkata","North Indian, Continental, Bengali, South Indian, Chinese, Fast Food",₹750 
https://www.zomato.com/kolkata/ninth-symphony-jadavpur,Ninth Symphony Kolkata,19010587,3.5,31,"85/7/9A, Mina Para Road, 7/18A/1, Bijoygarh, Colony, Jadavpur, Kolkata","North Indian, Chinese",₹600 
https://www.zomato.com/kolkata/alishan-restaurant-dobson-road-howrah,Alishan Restaurant Howrah,18965271,3.1,6,"11/1, Watkins Lane, Pilkhana More, Panchghara, Dobson Road, Howrah",North Indian,₹350 
https://www.zomato.com/kolkata/prayan-biryani-house-new-town,Prayan Biryani House Kolkata,19125299,NEW,0,"Pathatghata Panchayat, Action Area-2, New Town, Kolkata",Biryani,₹300 
https://www.zomato.com/kolkata/shree-durga-mistanna-bhandar-bhawanipur,Shree Durga Mistanna Bhandar Kolkata,24282,3.1,11,"33, Suburban School Road, Shuhasini Ganguly Sarani, Bhawanipur, Kolkata",Mishti,₹100 
https://www.zomato.com/kolkata/boulevard-1-ajoy-nagar,Boulevard Kolkata,18514277,3.9,119,"Upohar Town Centre, Garia, Kolkata","Continental, Asian, North Indian",₹750 
https://www.zomato.com/kolkata/rajdhani-thali-park-street-area,Rajdhani Thali Kolkata,18198665,4.1,1479,"21, Park Street, Near Samsung Showroom, Park Street Area, Kolkata","Rajasthani, Gujarati, North Indian",₹950 
https://www.zomato.com/kolkata/foodsy-kalighat,Foodsy Kolkata,18871071,-,0,"201, Ground Floor, Sarat Bose Road, Lake Market, Kalighat, Kolkata","Chinese, Pizza, Italian",₹350 
https://www.zomato.com/kolkata/shudh-jalpan-1-kankurgachi,Shudh Jalpan Kolkata,19052101,3,6,"P8, Srinath Kunj, Behind Sindharam Sanwarmal, Kankurgachi, Kolkata","Street Food, North Indian",₹300 
https://www.zomato.com/kolkata/just-baked-dhakuria,Just Baked Kolkata,18162648,3.7,60,"14A, Gariahat Rd, Babu Bagan, Selimpur, Dhakuria, Kolkata","Desserts, Fast Food, Beverages",₹250 
https://www.zomato.com/kolkata/cfc-baguihati,CFC Kolkata,19042677,-,0,"Atghara, Fulltala, Baguihati, Kolkata",Fast Food,₹300 
https://www.zomato.com/kolkata/shuktara-cakes-behala,Shuktara Cakes Kolkata,18552357,3.6,19,"8/E/1, Bhattacharjee Para Road, Behala, Kolkata","Bakery, French",₹300 
https://www.zomato.com/kolkata/le-chef-gariahat,Le Chef Kolkata,18567081,4,281,"145, Rashbehari Avenue, Inside Spencers Mall Compound, Gariahat, Kolkata","Chinese, North Indian, Continental, Momos",₹500 
https://www.zomato.com/kolkata/mampi-momo-corner-barrackpore,Mampi Momo Corner Kolkata,18977460,-,0,"SN Banerjee Road, Barrackpore, Kolkata",Momos,₹100 
https://www.zomato.com/kolkata/ashok-pan-shop-ballygunge,Ashok Pan Shop Kolkata,18635376,-,0,"7, Near Rajnick Lal Petrol Pump, Old Ballygunge Road, Ballygunge, Kolkata",Desserts,₹100 
https://www.zomato.com/kolkata/madams-kitchen-1-dum-dum,Madams Kitchen Kolkata,19138929,NEW,0,"Plot 4, Hotel Royal Crown, Majumdar Pada, Motilal Colony, Ramkrishna Road, Rajbari, Dum Dum, Kolkata","North Indian, Chinese",₹300 
https://www.zomato.com/kolkata/waffle-wallah-kasba,Waffle Wallah Kolkata,18714694,4.2,144,"Acropolis Mall, East Kolkata Township, 1858/1, Rajdanga Main Road, Sector 1, Shantipally, Sector B, Kasba, Kolkata",Desserts,₹300 
https://www.zomato.com/kolkata/mrk-fast-food-college-street,MRK Fast Food Kolkata,23763,2.9,15,"72/3, Patuatola Lane, College Street, Kolkata",Chinese,₹200 
https://www.zomato.com/kolkata/cafe-69-sector-1-salt-lake,CAFE 69 Kolkata,18825966,3.1,5,"CD-37, SALT LAKE CITY, Near 3no. Tank, SECTOR-1","Cafe, Street Food",₹400 
https://www.zomato.com/kolkata/jalajoga-mishti-sinthi,Jalajoga Mishti Kolkata,18136926,3.5,35,"Sinthimore, 47B B.T. Road, Sinthi, Kolkata",Mishti,₹100 
https://www.zomato.com/kolkata/the-smokeat-belghoria,The Smokeat Kolkata,18839707,2.7,20,"58, Millan Pally Belghoria, Kolkata","North Indian, Mughlai, Chinese",₹250 
https://www.zomato.com/kolkata/monoranjans-sweets-barasat,Monoranjan's Sweets Kolkata,18609640,-,0,"119, Khalisha Kota, Birati, Barasat, Kolkata",Mishti,₹200 
https://www.zomato.com/kolkata/jai-matadi-fast-food-center-behala,Jai Matadi Fast Food Center Kolkata,19097600,NEW,0,"37 A, Roy Bahadur Road, Ward 118, Behala, Kolkata","Fast Food, Seafood, North Indian, Biryani",₹150 
https://www.zomato.com/kolkata/z-momo-esplanade,Z Momo Kolkata,18822066,-,0,"New Complex, Ground Floor, Bertram St, Esplanade, Kolkata","Momos, Tibetan",₹150 
https://www.zomato.com/kolkata/banchharams-lake-market-area,Banchharam's Kolkata,22583,3.8,82,"55/1, Lake Market Area, Kolkata",Mishti,₹150 
https://www.zomato.com/kolkata/high-street-bar-baguihati,High Street Bar Kolkata,25688,3.5,87,"Hotel Celesta, RAA 43/2, Baguihati, Kolkata Raghunathpur North, Baguihati",Bar Food,"₹1,600"
https://www.zomato.com/kolkata/bumbashuki-food-bara-bazar,Bumbashuki Food Kolkata,18705532,-,0,"2B, Nanda Mullick Lane, Singhi Bagan, Bara Bazar, Kolkata",Fast Food,₹100 
https://www.zomato.com/kolkata/naturals-ice-cream-park-street-area,Naturals Ice Cream Kolkata,18589546,4.9,2176,"Ground Floor, 77/1/A, Park Street, Near West Bengal Board, Park Street Area, Kolkata",Ice Cream,₹200 
https://www.zomato.com/kolkata/the-food-yard-new-town,The Food Yard Kolkata,18647304,3.5,100,"The Pride Hotels, BG 12, 2nd Floor, Terminus, Action Area 1B, New Town, Kolkata","North Indian, Chinese, Fast Food, Sandwich",₹800 
https://www.zomato.com/kolkata/mimjara-biryani-kona-exp-way-howrah,Mimjara Biryani Howrah,19131235,NEW,0,"Birshibpur Village Road, Birshibpur, Kulgachia, Kona Exp Way, Howrah",Biryani,₹200 
https://www.zomato.com/kolkata/the-saffron-behala,The Saffron Kolkata,18549825,3.9,469,"87/A, Ho Chin Min Sarani, Behala, Kolkata","North Indian, Chinese",₹500 
https://www.zomato.com/kolkata/dariole-southern-avenue,Dariole Kolkata,18717493,4.3,109,"48, Southern Avenue, Kolkata","Bakery, Fast Food, Beverages",₹350 
https://www.zomato.com/kolkata/bengal-food-factory-2-dum-dum,Bengal Food Factory Kolkata,18676441,3,4,"Motijheel, Dum Dum, Kolkata","North Indian, Chinese",₹400 
https://www.zomato.com/kolkata/delish-bakery-sector-5-salt-lake,Delish Bakery Kolkata,18967496,-,0,"Block EE 27, 1ST Floor, Sector 5, Salt Lake, Kolkata",Bakery,₹150 
https://www.zomato.com/kolkata/the-gastro-hub-chinar-park,The Gastro Hub Kolkata,18552699,3.7,101,"T-47, Tapavan Apartment, Opposite UBI, Chinar Park, Kolkata","North Indian, Chinese, Cafe",₹600 
https://www.zomato.com/kolkata/park-roll-corner-2-park-circus-area,Park Roll Corner 2 Kolkata,19131678,NEW,0,"48A, Mcleod Street, Park Circus Area, Kolkata","Rolls, Chinese",₹400 
https://www.zomato.com/kolkata/haji-ali-ajoy-nagar,Haji Ali Kolkata,21995,3.7,502,"403, Ajoy Nagar, Kolkata","Beverages, Chinese, Biryani, Street Food, Mughlai, North Indian",₹650 
https://www.zomato.com/kolkata/tea-house-new-town,Tea House Kolkata,18642377,3.4,19,"Candor Tech Space, New Town, Kolkata","Cafe, Beverages, Sandwich, Tea",₹400 
https://www.zomato.com/kolkata/blu-orchid-ajoy-nagar,Blu Orchid Kolkata,18607141,4.4,564,"C22, Sammilani Park, Survey Park Area, Ajoy Nagar, Kolkata","Chinese, Asian",₹700 
https://www.zomato.com/kolkata/kathleen-serampore,Kathleen Kolkata,19120001,NEW,0,"92/A, Grand Trunk Road West, Belting Bazaar, Serampore, Kolkata","Bakery, Fast Food",₹150 
https://www.zomato.com/kolkata/pop-pride-of-punjab-ruby-hospital-area,POP Pride of Punjab Kolkata,22575,2.9,19,"46, Uttar Panchanna Gram, E.M. Bypass, Ruby Hospital Area, Kolkata","North Indian, Chinese",₹500 
https://www.zomato.com/kolkata/aahar-kendra-kalyani,Aahar Kendra Kolkata,19075933,NEW,0,"A9/10, Kalyani Nadia, Kalyani, Kolkata",South Indian,₹200 
https://www.zomato.com/kolkata/herbs-spices-new-town,Herbs & Spices Kolkata,18893686,-,0,"NBCC Shopping Complex, New Town, Kolkata","North Indian, Mexican, Italian, Chinese",₹400 
https://www.zomato.com/kolkata/moms-chaats-sector-1-salt-lake,Mom's Chaats Kolkata,18414396,3,13,"Hangout Food Court, 3rd Floor, Block A, City Center 1, Sector 1, Salt Lake",Street Food,₹400 
https://www.zomato.com/kolkata/the-spoon-fork-baguihati,The Spoon & Fork Kolkata,18729787,-,0,"68, Jessore Road, Nager Bazar, Baguihati, Kolkata","Bengali, Chinese, Continental, North Indian",₹300 
https://www.zomato.com/kolkata/meat-eat-dum-dum,Meat & Eat Kolkata,18579453,3.5,136,"175 Rishibankin Chandra Road, Central Jail More, Dum Dum, Kolkata",Fast Food,₹200 
https://www.zomato.com/kolkata/bahula-topsia,Bahula Kolkata,18337428,3.5,72,"84/3, Topsia Road (South), Topsia, Kolkata","Chinese, Asian, North Indian, Biryani","₹1,200"
https://www.zomato.com/kolkata/haji-fast-food-dalhousie-bbd-bagh,Haji Fast Food Kolkata,18838243,-,0,"70/36, Rabindra Sarani, Harin Bari Lane, Dalhousie, Dalhousie BBD Bagh, Kolkata","North Indian, Biryani, Chinese",₹300 
https://www.zomato.com/kolkata/mehak-e-punjab-baguihati,Mehak-e-Punjab Kolkata,20791,2.9,251,"68, V.I.P. Road, Tegharia, Baguihati, Kolkata","Chinese, North Indian",₹700 
https://www.zomato.com/kolkata/royal-biryani-shibpur-howrah,Royal Biryani Howrah,19126242,NEW,0,"108/110/1, G.T Road, Fazir Bazar, Shibpur, Howrah","Biryani, Mughlai",₹200 
https://www.zomato.com/kolkata/spiced-doze-sector-1-salt-lake,Spiced Doze Kolkata,18783310,3.5,100,"A.E-631, Opposite AE Market, Sector 1, Salt Lake, Kolkata","South Indian, Chinese, North Indian",₹400 
https://www.zomato.com/kolkata/mousumi-snacks-bar-caterer-behala,Mousumi Snacks Bar & Caterer Kolkata,18749956,3.5,86,"209, Sarsuna Main Road, Behala, Kolkata","North Indian, Chinese",₹300 
https://www.zomato.com/kolkata/maha-laxmi-juice-center-1-barrackpore,Maha Laxmi Juice Center Kolkata,18441312,4,107,"SN Banerjee Road, Near Sukanta Sadan, Barrackpore, Kolkata","Juices, Fast Food",₹250 
https://www.zomato.com/kolkata/only-alibaba-1-new-town,Only Alibaba Kolkata,18213972,3.2,52,"Shop No NRSH003, New Town Heights Plaza, Action Area 3, Kolkata, Opposite Shapoorji Housing Complex","Biryani, Mughlai",₹800 
https://www.zomato.com/kolkata/food-feast-new-town,Food Feast Kolkata,19049167,3.5,33,"C-17, NKDA Market, Opposite Unitech Gate 1, New Town, Kolkata","Fast Food, Chinese, Biryani, Beverages",₹150 
https://www.zomato.com/kolkata/balwant-singhs-eating-house-bhawanipur,Balwant Singh's Eating House Kolkata,20754,3.9,2025,"10/B, Harish Mukherjee Road, Near Bhawanipur Gurudwara, Bhawanipur, Kolkata","North Indian, Street Food",₹500 
https://www.zomato.com/kolkata/sanjay-dhaba-maa-tara-new-town,Sanjay Dhaba Maa Tara Kolkata,18669077,3,8,"Shop 3, DLF 1, Gate 2, New Town, Kolkata","North Indian, Chinese",₹400 
https://www.zomato.com/kolkata/bong-fusion-cafe-behala,Bong Fusion Cafe Kolkata,18312670,3.3,138,"164/4, Upen Banerjee Road, Parnasree., Behala, Kolkata","Chinese, North Indian",₹550 
https://www.zomato.com/kolkata/royal-fast-food-biryani-dum-dum,Royal Fast Food Biryani Kolkata,18879309,-,0,"483/6, Jawpur Road, Dum Dum, Kolkata, West Bengal, Dum Dum, Kolkata","Biryani, Fast Food",₹300 
https://www.zomato.com/kolkata/krazzy-for-chicken-1-girish-park,Krazzy For Chicken Kolkata,18649961,3.5,73,"28, Vivekananda Road, Girish Park, Kolkata",Fast Food,₹250 
https://www.zomato.com/kolkata/chai-addaa-prince-anwar-shah-road,Chai Addaa Kolkata,18779822,3.6,45,"188/13, Prince Anwar Shah Road, Kolkata","Cafe, American, Fast Food",₹400 
https://www.zomato.com/kolkata/rolls-rice-baguihati,Rolls Rice Kolkata,18611127,3.3,15,"Shop 1, RGH 3-1324, Raghunathpur, Baguhati, Kolkata","Rolls, Chinese",₹400 
https://www.zomato.com/kolkata/flavours-entally,Flavours Kolkata,18398864,2.9,13,"74/A, S.N Banarjee Road, Entally, Kolkata","Fast Food, Chinese",₹500 
https://www.zomato.com/kolkata/kifo-foods-by-kilo-kestopur,KIFO - Food's by Kilo Kolkata,18458033,3.8,295,"Rabindrapally, Kestopur, Kolkata","North Indian, Mughlai",₹350 
https://www.zomato.com/kolkata/chennai-express-jodhpur-park,Chennai Express Kolkata,18566719,3.8,246,"1/427, Gariahat Road, Jodhpur Park, Kolkata","South Indian, Street Food",₹150 
https://www.zomato.com/kolkata/jaiswal-food-corner-kaikhali,Jaiswal Food Corner Kolkata,18823769,3.7,84,"Bipasha Apartment, Teghoria Main Road, Kaikhali, Kolkata","Continental, Burger, Pizza, Sandwich, Fast Food",₹300 
https://www.zomato.com/kolkata/meezan-biryani-falta,Meezan Biryani Kolkata,18865492,3.1,9,"B/15A West Chowbaga Near Gulshan Colony, Falta, Kolkata","Biryani, Fast Food, Roast Chicken",₹200 
https://www.zomato.com/kolkata/alladi-tollygunge,Alladi Kolkata,18799189,-,0,"1/33B, Netaji Nagar, Near Netaji Nagar College Ground, Tollygunge, Kolkata",Bengali,₹300 
https://www.zomato.com/kolkata/gupta-brothers-bara-bazar,Gupta Brothers Kolkata,19129297,3.7,0,"161, Chittranjan Avenue, Opposite Mahajati Sadan, Bara Bazar, Kolkata","Mishti, Street Food",₹300 
https://www.zomato.com/kolkata/faasos-new-town,Faasos Kolkata,19130037,NEW,0,"Ghoshdutta Para, Hatira, New Town, Kolkata","North Indian, Fast Food, Rolls, Biryani",₹500 
https://www.zomato.com/kolkata/bgl-cafe-and-lounge-paddapukur,BGL Cafe and Lounge Kolkata,18675179,3,6,"31/1A, Chakraberia Road South, Paddapukur, Kolkata",Fast Food,₹300 
https://www.zomato.com/kolkata/fast-food-centre-bow-bazar,Fast Food Centre Kolkata,23507,3.1,5,"249 A, Bipin Behari Ganguly Street, Bow Bazar, Kolkata","Chinese, North Indian",₹150 
https://www.zomato.com/kolkata/hot-kati-roll-park-street-area,Hot Kati Roll Kolkata,22082,3.8,760,"1B, Park Estate, Park Street Area, Kolkata",Rolls,₹200 
https://www.zomato.com/kolkata/royal-jade-chinese-restaurant-kasba,Royal Jade Chinese Restaurant Kolkata,21073,3.7,435,"1282, Rajdanga Main Road, Shantipally Area, Kasba, Kolkata",Chinese,₹550 
https://www.zomato.com/kolkata/whatsupp-cafe-dobson-road-howrah,Whatsupp Cafe Howrah,18753122,2.9,42,"36, Ramlal Mukharjee Lane, Dobson Road, Howrah",Fast Food,₹400 
https://www.zomato.com/kolkata/kafe-9-golpark,Kafe 9 Kolkata,18793913,4.2,135,"54, Ballygunge Gardens, Golpark More, Golpark, Kolkata","Cafe, Continental, Italian, Chinese",₹650 
https://www.zomato.com/kolkata/i-love-haldiram-ballygunge,I Love Haldiram Kolkata,21594,4,1293,"1st Floor, 24, Ballygunge Park, Ballygunge, Kolkata","Mishti, Fast Food, North Indian, Street Food, South Indian",₹350 
https://www.zomato.com/kolkata/apus-kitchen-kankurgachi,Apu's Kitchen Kolkata,24140,3.9,550,"119, Hem Chandra Naskar Road, Kankurgachi, Kolkata","Chinese, North Indian, Mughlai, Rolls",₹350 
https://www.zomato.com/kolkata/aminia-chinar-park,Aminia Kolkata,24485,4,2765,"201/1, Rajarhat Road, Meena Tower Central Area, Chinar Park, Kolkata","Biryani, Mughlai, North Indian, Rolls, Kebab",₹600 
https://www.zomato.com/kolkata/cafe-kolorob-gariahat,Cafe Kolorob Kolkata,19071149,3.1,4,"17A, Mahanirban Road, Gariahat, Kolkata","Fast Food, Chinese",₹200 
https://www.zomato.com/kolkata/10-downing-street-sector-5-salt-lake,10 Downing Street Kolkata,18296364,4.4,2473,"Plot G2, Block GP, Ground Floor, PS Srijan Corporate Park, Sector 5, Salt Lake, Kolkata","Continental, North Indian, Chinese","₹1,600"
https://www.zomato.com/kolkata/tandoor-e-punjab-dum-dum,Tandoor-e-Punjab Kolkata,20785,3.6,298,"26/50, Chiriamore Crossing, Dum Dum Road, Dum Dum, Kolkata",North Indian,₹300 
https://www.zomato.com/kolkata/the-sugarr-spice-sector-1-salt-lake,The Sugarr & Spice Kolkata,24086,2.7,38,"DC 23, Sector 1, Salt Lake","Bakery, Fast Food",₹200 
https://www.zomato.com/kolkata/munchew-sector-2-salt-lake,Munchew Kolkata,18311129,3.3,23,"Near Udayachal Tourist Lodge, Sector 2, Salt Lake, Kolkata",Chinese,₹300 
https://www.zomato.com/kolkata/desi-bites-barasat,Desi Bites Kolkata,18354590,3.6,1392,"Maa Sarada Road, Noapara, Barasat","Biryani, North Indian, Mughlai, Chinese",₹800 
https://www.zomato.com/kolkata/bikers-dhaba-kankurgachi,Bikers Dhaba Kolkata,18794881,3.4,27,"Shop 154, Manicktala Main Road, Opposite Ekta Residency, Kankurgachi, Kolkata","Chinese, Rolls, North Indian",₹400 
https://www.zomato.com/kolkata/tit-bit-kalindi,Tit Bit Kolkata,18682096,3.1,5,"P-141, BL-B, Shop B-33, Kalindi, Kolkata",Fast Food,₹300 
https://www.zomato.com/kolkata/rubys-food-plaza-behala,Rubys Food Plaza Kolkata,18259443,3.2,5,"1, Baruipur Rail Gate, Behala, Kolkata","Fast Food, North Indian",₹250 
https://www.zomato.com/kolkata/meher-caterers-bow-bazar,Meher Caterers Kolkata,18343727,3.6,14,"9, Bow Street, Near CDMA Hall, Bow Bazar, Kolkata",Parsi,₹600 
https://www.zomato.com/kolkata/metro-hotel-shyam-bazar,Metro Hotel Kolkata,25729,-,0,"48, Canal West Road, Shyam Bazar, Kolkata","Bengali, Chinese, North Indian",₹500 
https://www.zomato.com/kolkata/flames-desapriya-park,Flames Kolkata,22664,2.9,170,"The Stay, 5A, Lake View Road","Cafe, Fast Food",₹600 
https://www.zomato.com/kolkata/mr-wrappee-sector-3-salt-lake,Mr. Wrappee Kolkata,18697591,3.6,27,"177-178 Broadway Road, IB Block, Carnival Cinemas, Sector 3, Salt Lake, Kolkata","Wraps, Fast Food, Ice Cream",₹500 
https://www.zomato.com/kolkata/prakash-hindu-hotel-howrah-station-area-howrah,Prakash Hindu Hotel Howrah,22688,-,0,"1/3, I C Bose Road, Howrah Station Area, Howrah",North Indian,₹100 
https://www.zomato.com/kolkata/gupta-sandwich-bangur,Gupta Sandwich Kolkata,18639697,3.8,151,"138, Block A, Bangur Supermarket, Bangur, Kolkata","Sandwich, Fast Food",₹300 
https://www.zomato.com/kolkata/jugheads-kitchen-taltala,Jughead's Kitchen Kolkata,18984031,3.8,96,"51, Rafi Ahmed Kidwai Road, Taltala, Kolkata","North Indian, Chinese",₹900 
https://www.zomato.com/kolkata/hungry-monkkzzz-hatibagan,Hungry Monkkzzz Kolkata,18780742,3.8,146,"Beside Khudiram Bose College, Hatibagan, Kolkata",Chinese,₹400 
https://www.zomato.com/kolkata/ankita-fast-food-center-konnagar,Ankita Fast Food Center Kolkata,19105332,NEW,0,"185/100, Rajiv Gandhi Road, Konnagar, Kolkata",Chinese,₹150 
https://www.zomato.com/kolkata/kim-lawn-sector-3-salt-lake,Kim Lawn Kolkata,20292,3.4,71,"IA 275, Sector 3, Salt Lake","Chinese, North Indian, Fast Food",₹500 
https://www.zomato.com/kolkata/eat-well-barasat,Eat Well Kolkata,18789539,3.2,9,"273, Michael Nagar, Barasat, Kolkata","Chinese, Mughlai, North Indian",₹500 
https://www.zomato.com/kolkata/panchobyanjon-lake-market-area,Panchobyanjon Kolkata,18395405,2.6,90,"14B, Jatin Das Road, Lake Market Area, Kolkata","Bengali, Chinese",₹200 
https://www.zomato.com/kolkata/z-momo-andul-road-howrah,Z Momo Howrah,19119352,3.2,0,"Ground Floor, P.C. Roy Road, Duilya Market, Andul Road, Howrah","Momos, Fast Food",₹300 
https://www.zomato.com/kolkata/subals-tollygunge,Subal's Kolkata,21989,3.4,87,"77, Malancha Road, Tollygunge, Kolkata","Chinese, Momos",₹200 
https://www.zomato.com/kolkata/reda-right-taste-sector-5-salt-lake,Reda Right Taste Kolkata,18778036,2.9,30,"Shop 3, 1st Floor, Infinity Benchmark, Block EP, Sector 5, Salt Lake, Kolkata","North Indian, Bengali",₹800 
https://www.zomato.com/kolkata/crazy-4-cakes-sector-1-salt-lake,Crazy 4 Cakes Kolkata,18975851,3.1,12,"BC-97, PS Bidhannagar, Sector 1, Salt Lake, Kolkata","Desserts, Bakery, Fast Food",₹200 
https://www.zomato.com/kolkata/bijoli-grill-foods-corner-tollygunge,Bijoli Grill Foods Corner Kolkata,18554912,3.3,63,"1/7, Ashok Nagar, Tollygunge, Kolkata","Fast Food, Bengali, Chinese, Continental",₹600 
